ts_loc,ts_exch,ap0,as0,ap1,as1,ap2,as2,ap3,as3,ap4,as4,bp0,bs0,bp1,bs1,bp2,bs2,bp3,bs3,bp4,bs4,lt_px,lt_sz,lt_side
1763567589.8378031,1763567590209,90207.8,0.1783868,90207.9,0.03324163,90208.0,0.0092,90208.8,0.03051828,90209.0,0.0092,90207.7,0.19338335,90207.6,1e-05,90207.5,0.00079971,90207.3,0.00079991,90207.1,0.00079988,90207.9,0.0001166,-1
1763567589.936897,1763567590309,90207.8,0.16079339,90209.0,0.0092,90210.0,0.0092,90211.1,0.03051751,90211.5,0.00020774,90207.7,0.19338335,90207.6,1e-05,90207.5,0.00079971,90207.3,0.00079991,90207.1,0.02959836,90207.9,0.0001166,-1
1763567590.037065,1763567590409,90207.8,0.16692816,90208.0,0.0092,90209.0,0.0092,90210.0,0.0092,90211.5,0.0001941,90207.7,0.19245623,90207.6,1e-05,90207.5,0.00079971,90207.3,0.00079991,90207.1,0.00079988,90207.9,0.0001166,-1
1763567590.137426,1763567590509,90211.8,0.07034475,90211.9,0.00054069,90212.0,0.0092,90215.0,0.0092,90215.2,0.03286027,90211.7,0.21332779,90210.0,0.05203624,90209.2,0.04827998,90209.0,0.0092,90208.8,0.00465123,90211.8,1.109e-05,1
1763567590.237646,1763567590609,90211.9,0.06074069,90213.0,0.0092,90214.0,0.0092,90215.9,0.0007994,90216.0,1e-05,90211.8,0.42376402,90211.0,0.0092,90210.0,0.07549308,90209.2,0.04827998,90209.0,0.0092,90211.8,7.802e-05,1
1763567590.336681,1763567590709,90211.9,0.06062984,90213.0,0.0092,90214.0,0.0092,90215.9,0.0007994,90216.0,1e-05,90211.8,0.42476402,90211.2,0.00465123,90211.0,0.0092,90210.0,0.02395664,90209.2,0.05864745,90211.9,0.00011085,1
1763567590.4364228,1763567590809,90211.9,0.06062984,90213.0,0.0092,90214.0,0.0092,90215.9,0.0007994,90216.0,1e-05,90211.8,0.31962547,90211.2,0.00465123,90211.0,0.0092,90210.0,0.02395664,90209.2,0.05864745,90211.9,0.00011085,1
1763567590.538037,1763567590909,90211.3,0.57929574,90211.7,0.04224103,90211.8,0.04001,90211.9,0.00042984,90212.0,0.0092,90211.2,0.00472925,90207.7,0.00079979,90207.6,1e-05,90207.5,0.00079971,90207.3,0.00079991,90211.8,0.00107802,-1
1763567590.637745,1763567591009,90211.3,0.58027412,90211.7,0.1046098,90211.8,0.04001,90211.9,0.00042984,90212.0,0.0092,90211.2,0.00465123,90207.8,4.543e-05,90207.7,0.00079979,90207.6,1e-05,90207.5,0.00079971,90211.8,0.00107802,-1
1763567590.738595,1763567591109,90205.8,0.52033467,90205.9,0.81134766,90206.0,0.10040302,90207.0,0.0092,90207.4,0.09062356,90205.7,0.00084461,90205.5,0.00079979,90205.4,0.00079969,90205.2,0.00079975,90205.0,0.0008,90205.9,0.00079983,-1
1763567590.8359091,1763567591209,90205.5,0.64951259,90205.6,0.89722979,90205.7,0.0328637,90205.8,0.1564316,90205.9,0.1192,90205.4,0.00029988,90205.2,0.00079975,90205.0,0.0008,90204.7,0.00080011,90204.5,0.00080029,90205.4,0.00049981,-1
1763567590.936886,1763567591309,90204.8,0.61985474,90205.0,0.11696467,90205.1,0.95193983,90205.3,0.03609454,90205.7,0.43979653,90204.7,0.00080011,90204.5,0.00080029,90204.3,0.00080034,90204.1,0.00080031,90203.9,0.00087823,90205.0,0.0008,-1
1763567591.037129,1763567591409,90204.4,0.60321094,90204.5,0.21246983,90204.6,0.00044356,90204.8,0.16286123,90205.0,0.0092,90204.3,0.00080034,90204.1,0.00080031,90203.9,0.00087823,90203.8,7.8e-05,90203.7,0.00087811,90204.5,0.0003001,-1
1763567591.137933,1763567591509,90203.4,0.57646671,90203.5,1.00404464,90203.6,0.14148066,90204.0,0.0092,90204.4,0.03609454,90203.3,0.00087822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,7.8e-05,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.2370932,1763567591609,90203.4,0.59310165,90203.5,0.29689329,90204.0,0.0092,90204.6,0.00044356,90204.8,0.16286123,90203.3,0.00087822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,7.8e-05,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.3385322,1763567591709,90203.4,0.62090165,90203.5,0.2189022,90204.0,0.0092,90204.6,0.00044356,90204.8,0.16286123,90203.3,0.00087822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,7.8e-05,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.435861,1763567591809,90203.4,0.4732427,90203.5,0.2189022,90203.8,0.03286441,90204.0,0.0092,90204.6,0.00044356,90203.3,0.17007822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.53744,1763567591909,90203.4,0.34105633,90203.5,7.8e-05,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.17007822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.6372328,1763567592009,90203.4,0.15914264,90203.5,7.8e-05,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.18390376,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.735726,1763567592109,90203.4,0.07614264,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.17651376,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567591.936822,1763567592309,90203.4,0.08272066,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.17007822,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567592.036515,1763567592409,90203.4,0.07614264,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.17644739,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567592.137995,1763567592509,90203.4,0.07614264,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.17641959,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567592.237824,1763567592609,90203.4,0.06114264,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.18414959,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.009678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567592.337513,1763567592709,90203.4,0.00086461,90203.5,0.000156,90203.6,7.8e-05,90203.7,7.8e-05,90203.8,7.8e-05,90203.3,0.49570846,90203.2,7.8e-05,90203.1,0.00087857,90203.0,0.109678,90202.9,0.0008784,90203.4,7.8e-05,-1
1763567592.439672,1763567592809,90205.8,0.00110424,90207.6,1e-05,90211.5,0.00080022,90211.7,0.00080011,90211.8,1e-05,90205.7,0.52785737,90205.0,0.0096,90204.1,0.04611222,90204.0,0.04929004,90203.7,0.00078241,90205.8,0.00011085,1
1763567592.537545,1763567592909,90205.8,0.00021509,90207.6,1e-05,90211.5,0.00080022,90211.7,0.00080011,90211.8,1e-05,90205.7,0.52785737,90205.0,0.0096,90204.2,0.00054841,90204.1,0.04611222,90204.0,0.04929004,90205.8,0.00011085,1
1763567592.638386,1763567593009,90205.8,0.00021509,90207.6,1e-05,90211.5,0.00080022,90211.7,0.00080011,90211.8,1e-05,90205.7,0.62785737,90205.0,0.0096,90204.0,0.04929004,90203.6,0.12295865,90203.4,0.00019387,90205.8,0.00011085,1
1763567592.7387772,1763567593109,90205.8,0.00021509,90207.6,1e-05,90211.5,0.00080022,90211.7,0.00080011,90211.8,1e-05,90205.7,0.62785737,90205.0,0.0096,90204.1,0.04648611,90204.0,0.04929004,90203.8,7.8e-05,90205.8,0.00011085,1
1763567592.8397498,1763567593209,90211.5,0.06107825,90211.7,0.00080011,90211.8,1e-05,90211.9,0.00123007,90212.0,0.0096,90211.4,0.34658694,90211.0,0.0096,90208.0,0.0096,90207.6,1e-05,90207.0,0.0096,90207.6,1e-05,1
1763567592.93892,1763567593309,90213.0,0.0872,90213.2,0.00079975,90213.4,0.00079969,90213.5,0.00079979,90213.7,0.00079978,90212.9,0.21501391,90212.0,0.0096,90211.8,1e-05,90211.5,0.02362259,90211.4,0.05028602,90212.7,0.00080011,1
1763567593.03635,1763567593409,90213.0,0.10091008,90213.2,0.00079975,90213.4,0.00079969,90213.5,0.00079979,90213.7,0.00079978,90212.9,0.03401,90211.8,1e-05,90211.4,0.05028602,90211.0,0.0096,90208.0,0.0096,90212.7,0.00080011,1
1763567593.137196,1763567593509,90211.5,0.3463932,90211.8,1e-05,90211.9,0.02830291,90212.0,0.0096,90213.0,0.0104,90211.4,0.1149,90211.0,0.0096,90210.0,0.0096,90208.0,0.0096,90207.9,0.00077873,90212.7,0.00080011,1
1763567593.237129,1763567593609,90211.5,0.255151,90211.8,1e-05,90211.9,0.02830291,90212.0,0.0096,90213.0,0.0104,90211.4,0.0381,90209.0,0.0096,90208.0,0.0096,90207.9,0.00077873,90207.6,1e-05,90212.7,0.00080011,1
1763567593.338583,1763567593709,90206.9,0.47915652,90207.0,0.0096,90207.7,0.0364498,90207.9,0.19813823,90209.0,0.0096,90206.8,7.803e-05,90204.7,0.00180011,90204.5,0.00080029,90204.3,0.00080034,90204.1,0.00080031,90207.6,1e-05,-1
1763567593.435745,1763567593809,90204.8,0.10521,90206.9,0.001,90207.0,0.0096,90207.4,0.02830433,90207.6,1e-05,90204.7,0.19248607,90204.5,0.00080029,90204.3,0.00080034,90204.1,0.00080031,90204.0,0.0096,90206.8,7.803e-05,-1
1763567593.536271,1763567593909,90204.8,0.14671,90206.0,0.0096,90206.9,0.001,90207.0,0.0096,90207.4,0.02830433,90204.7,0.18607814,90204.5,0.00080029,90204.3,0.00080034,90204.1,0.00080031,90204.0,0.0096,90206.8,7.803e-05,-1
1763567593.637254,1763567594009,90206.9,0.00089026,90207.6,1e-05,90209.0,0.0096,90209.4,0.03644912,90211.8,1e-05,90206.8,0.26462381,90206.1,0.01307043,90206.0,0.0096,90204.7,0.00180011,90204.5,0.00080029,90206.9,0.00010974,1
1763567593.736665,1763567594109,90206.9,0.00089026,90207.6,1e-05,90209.0,0.0096,90211.8,1e-05,90211.9,0.04,90206.8,0.31391235,90206.1,0.01307043,90206.0,0.0096,90204.7,0.00180011,90204.5,0.00080029,90206.9,0.00010974,1
1763567593.835927,1763567594209,90209.8,0.1405,90211.0,0.0096,90211.8,1e-05,90212.0,0.0096,90213.0,0.0104,90209.7,0.39690856,90209.2,0.04958024,90209.1,0.04504197,90209.0,0.0096,90208.0,0.0096,90209.0,7.802e-05,1
1763567593.9374158,1763567594309,90209.8,0.1405,90210.0,0.0096,90211.0,0.0096,90211.8,1e-05,90212.0,0.0096,90209.7,0.39690856,90209.2,0.01917921,90209.1,0.04504197,90209.0,0.0096,90208.0,0.0096,90209.0,7.802e-05,1
1763567594.036963,1763567594409,90209.8,0.0425,90210.0,0.0096,90211.0,0.0096,90211.8,1e-05,90212.0,0.0096,90209.7,0.39690856,90209.2,0.01917921,90209.1,0.04504197,90209.0,0.0096,90208.0,0.0096,90209.0,7.802e-05,1
1763567594.136849,1763567594509,90209.8,0.00114381,90211.8,1e-05,90213.0,0.0008,90213.2,0.00079975,90213.4,0.00079969,90209.7,0.59546632,90209.3,0.05596708,90209.2,0.1,90209.1,0.14504197,90209.0,0.0096,90209.0,7.802e-05,1
1763567594.2361228,1763567594609,90213.0,0.0008,90213.2,0.00079975,90213.4,0.00079969,90213.5,0.00079979,90213.7,0.00079978,90212.9,0.71024635,90211.8,1e-05,90210.7,0.00044756,90210.6,0.14504121,90210.5,0.1591134,90211.8,1e-05,1
1763567594.3385139,1763567594709,90213.0,0.0423,90213.2,0.00079975,90213.4,0.00079969,90213.5,0.00079979,90213.7,0.00079978,90212.9,0.56486523,90211.8,1e-05,90210.7,0.00044756,90210.6,0.04504121,90210.5,0.0591134,90211.8,1e-05,1
1763567594.437836,1763567594809,90216.0,0.18568745,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90216.9,0.00079957,90215.9,0.31742468,90215.4,0.01747714,90215.0,0.0096,90213.3,0.04503987,90211.8,1e-05,90216.3,0.01666408,1
1763567594.535702,1763567594909,90216.0,0.19202141,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90216.9,0.00079957,90215.9,0.21443712,90215.4,0.01747714,90215.0,0.0096,90214.9,0.001,90213.3,0.04503987,90215.9,0.00514483,-1
1763567594.637471,1763567595009,90216.0,0.19194068,90216.3,0.24242937,90216.5,0.00079943,90216.7,0.00079952,90216.8,8.241e-05,90215.9,0.18024493,90215.0,0.0096,90214.9,0.001,90214.0,0.0096,90213.0,0.0096,90215.9,0.00514483,-1
1763567594.737716,1763567595109,90216.0,0.19194068,90216.3,0.24242937,90216.5,0.00079943,90216.7,0.00079952,90216.8,8.502e-05,90215.9,0.07226517,90215.0,0.0096,90214.9,0.001,90214.1,0.01767419,90214.0,0.0096,90215.9,0.00514483,-1
1763567594.840266,1763567595209,90216.0,0.19202568,90216.3,0.24242937,90216.5,0.00079943,90216.7,0.00079952,90216.9,0.00079957,90215.9,0.07002,90215.0,0.0096,90214.9,0.001,90214.0,0.0096,90213.0,0.0096,90215.9,0.00514483,-1
1763567594.9379761,1763567595309,90216.0,0.19207434,90216.3,0.24242937,90216.5,0.00079943,90216.7,0.00079952,90216.9,0.00079957,90215.9,0.07002,90214.9,0.001,90211.8,1e-05,90210.6,0.02554798,90209.7,0.05118,90215.9,0.00514483,-1
1763567595.036104,1763567595409,90215.0,0.35992464,90215.7,0.03197409,90215.8,0.03111224,90216.0,0.00961,90216.2,0.0871787,90214.9,0.001,90211.8,1e-05,90209.7,0.001,90209.0,0.0096,90208.3,0.00079957,90215.9,0.00514483,-1
1763567595.136554,1763567595509,90215.0,0.35992643,90215.7,0.03197409,90215.8,0.03111224,90216.0,0.00961,90216.2,0.0871787,90214.9,0.001,90211.8,1e-05,90209.0,0.0096,90208.3,0.00079957,90208.1,0.00079961,90215.9,0.00514483,-1
1763567595.236922,1763567595609,90215.0,0.35992643,90215.7,0.03197409,90215.8,0.03111224,90216.0,0.00961,90216.2,0.0871787,90214.9,0.001,90211.8,1e-05,90209.4,0.00102152,90209.2,0.00230562,90209.0,0.0096,90215.9,0.00514483,-1
1763567595.372279,1763567595709,90215.0,0.26277521,90215.7,0.03197409,90215.8,0.03111224,90216.0,0.00961,90216.3,0.21045549,90214.9,0.0999,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.9,0.00514483,-1
1763567595.437402,1763567595809,90215.0,0.26900642,90215.7,0.03197409,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90214.9,0.1702,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.9,0.00514483,-1
1763567595.535747,1763567595909,90215.0,0.24809805,90215.7,0.03197409,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90214.9,0.1767569,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.9,0.00514483,-1
1763567595.63737,1763567596009,90215.0,0.25362561,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.0999,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567595.735856,1763567596109,90215.0,0.24739861,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.17676195,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567595.936811,1763567596309,90215.0,0.00258805,90216.0,1e-05,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.46216801,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567596.037144,1763567596409,90215.0,0.10058805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.35040801,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567596.138817,1763567596509,90215.0,0.17709188,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.25040801,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567596.2394722,1763567596609,90215.0,0.17088805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24384606,90214.0,0.0096,90213.0,0.0096,90212.0,0.0096,90211.8,1e-05,90215.0,0.00069944,1
1763567596.335816,1763567596709,90215.0,0.18048805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24158065,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00226541,-1
1763567596.436179,1763567596809,90215.0,0.18048805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24823698,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00226541,-1
1763567596.536968,1763567596909,90215.0,0.18666978,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24158065,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00226541,-1
1763567596.6379929,1763567597009,90215.0,0.18048805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24538053,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.040738,1763567597309,90215.0,0.00258805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.24540359,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.0408819,1763567597409,90215.0,0.01218805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.34445403,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.2361732,1763567597609,90215.0,0.08248805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.34445403,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.337357,1763567597709,90215.0,0.08248805,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.23774065,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.4364889,1763567597809,90215.0,0.09489817,90216.0,0.00961,90216.3,0.21045549,90216.5,0.00079943,90216.7,0.00079952,90214.9,0.23774065,90214.0,0.0096,90213.0,0.0096,90212.4,0.001,90212.0,0.0096,90214.9,0.00288,-1
1763567597.5420868,1763567597909,90212.5,0.18802956,90215.0,0.20094375,90216.0,0.00961,90216.2,0.14418397,90216.3,0.21045549,90212.4,0.001,90211.8,1e-05,90208.3,0.00079957,90208.1,0.00079961,90207.9,0.0007994,90214.9,0.00010963,-1
1763567597.637363,1763567598009,90212.5,0.40154786,90213.0,0.0096,90213.6,0.02990215,90214.1,0.00894253,90214.3,0.00901762,90212.4,0.001,90211.8,1e-05,90208.3,0.00079957,90208.1,0.00079961,90207.9,0.0007994,90214.9,0.00010963,-1
1763567597.737376,1763567598109,90208.4,0.37258726,90209.0,0.0210993,90209.1,0.03852363,90211.4,0.04759082,90211.5,0.04,90208.3,0.00079957,90208.1,0.00079961,90207.9,0.0007994,90207.7,0.00079979,90207.6,1e-05,90214.9,0.00010963,-1
1763567597.8390489,1763567598209,90208.4,0.37258726,90209.0,0.045775,90209.1,0.03852363,90211.4,0.04759082,90211.5,0.04,90208.3,0.00079957,90208.1,0.00079961,90207.9,0.0007994,90207.7,0.00079979,90207.6,1e-05,90214.9,0.00010963,-1
1763567597.937685,1763567598309,90208.4,0.37326483,90209.0,0.0210993,90209.1,0.03852363,90211.5,0.04,90211.8,0.27936831,90208.3,0.00079957,90208.1,0.00079961,90207.9,0.0007994,90207.7,0.00079979,90207.6,1e-05,90214.9,0.00010963,-1
1763567598.036269,1763567598409,90208.4,0.25014012,90209.0,0.0210993,90209.1,0.03852363,90211.5,0.04,90211.8,0.20577986,90208.3,0.01669957,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.137434,1763567598509,90208.4,0.25014012,90209.0,0.0210993,90209.1,0.03852363,90211.5,0.04,90211.8,0.20577986,90208.3,0.01579957,90208.1,0.00079961,90207.9,0.0007994,90207.7,0.00079979,90207.6,1e-05,90214.9,0.00010963,-1
1763567598.242815,1763567598609,90208.4,0.18029898,90209.0,0.03459124,90209.1,0.03852363,90210.9,0.00980755,90211.1,0.00988119,90208.3,0.11379957,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.337964,1763567598709,90208.4,0.18029898,90209.0,0.03459124,90209.1,0.03852363,90210.4,0.00017555,90210.5,0.00965474,90208.3,0.11438905,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.438196,1763567598809,90208.4,0.13792095,90209.0,0.0210993,90209.1,0.07736268,90210.0,0.0096,90210.9,0.0001855,90208.3,0.02298996,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.536821,1763567598909,90208.4,0.14439523,90208.9,0.04018596,90209.0,0.0096,90209.1,0.07736268,90210.0,0.0096,90208.3,0.00138905,90208.1,0.00079961,90207.9,0.0007994,90207.7,0.00079979,90207.6,1e-05,90214.9,0.00010963,-1
1763567598.636856,1763567599009,90208.4,0.14439523,90208.8,0.05542132,90208.9,0.04,90209.0,0.0096,90209.1,0.07736268,90208.3,0.18499957,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.736976,1763567599109,90208.4,0.14439523,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90211.0,0.0096,90208.3,0.18565308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.839029,1763567599209,90208.4,0.14443678,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90211.0,0.0096,90208.3,0.01645308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567598.937911,1763567599309,90208.4,0.14443678,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90210.7,0.00010755,90208.3,0.11445308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.036111,1763567599409,90208.4,0.1444551,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90211.0,0.0096,90208.3,0.11445308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.14411,1763567599509,90208.4,0.1444551,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90211.0,0.0096,90208.3,0.18475308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.23648,1763567599609,90208.4,0.14448148,90209.0,0.03842396,90209.1,0.07736268,90210.0,0.0096,90211.0,0.0096,90208.3,0.11445308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.338624,1763567599709,90208.4,0.14448148,90208.8,0.04656834,90208.9,0.04,90209.0,0.0096,90209.1,0.07736268,90208.3,0.01645308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.437237,1763567599809,90208.4,0.14451171,90208.8,0.04656834,90208.9,0.04,90209.0,0.0096,90209.1,0.07736268,90208.3,0.11445308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.536492,1763567599909,90208.4,0.14451171,90209.0,0.0096,90209.1,0.07736268,90210.0,0.0096,90210.9,0.00011405,90208.3,0.11445308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.636756,1763567600009,90208.4,0.14451171,90209.0,0.0096,90209.1,0.07736268,90210.0,0.0096,90210.9,0.00011405,90208.3,0.01645308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.737848,1763567600109,90208.4,0.18455554,90208.9,0.04,90209.0,0.04420257,90209.1,0.07736268,90209.9,6.961e-05,90208.3,0.01645308,90208.1,0.00079961,90208.0,0.0096,90207.9,0.0007994,90207.7,0.00079979,90214.9,0.00010963,-1
1763567599.837295,1763567600209,90207.0,0.38140625,90207.1,0.06928149,90207.6,1e-05,90208.0,0.07458518,90208.2,0.05018,90206.9,0.00079985,90206.7,0.00079978,90206.5,0.00079969,90206.3,0.00079963,90206.1,0.00079988,90207.1,0.00079988,-1
1763567599.937549,1763567600309,90207.0,0.38240868,90207.1,0.06928149,90207.6,1e-05,90208.0,0.07458518,90208.2,0.05018,90206.9,0.35079985,90206.7,0.00079978,90206.5,0.00079969,90206.3,0.00079963,90206.1,0.00079988,90207.1,0.00079988,-1
1763567600.0387661,1763567600409,90203.2,0.58336806,90203.3,0.33578361,90204.0,0.1284,90204.4,0.1192,90204.6,0.03609454,90203.1,0.00055141,90203.0,7.8e-05,90202.9,0.0008784,90202.8,7.8e-05,90202.7,0.00087834,90203.1,0.00032716,-1
1763567600.138186,1763567600509,90194.6,0.35722762,90195.0,0.2382498,90195.1,0.09161992,90195.6,0.08698086,90196.0,0.04078849,90194.5,0.00095625,90194.4,7.8e-05,90194.3,0.00087821,90194.2,7.8e-05,90194.1,0.00087816,90195.0,1e-05,-1
1763567600.23776,1763567600609,90194.0,0.27928556,90194.1,0.05018,90194.5,0.04445398,90194.6,0.03709454,90195.0,0.00921,90193.9,0.00067577,90193.8,7.8e-05,90193.7,0.00087793,90193.6,7.8e-05,90193.5,0.00087802,90193.9,0.00020232,-1
1763567600.3393521,1763567600709,90190.1,0.56315346,90190.2,0.33131994,90190.7,0.00259393,90191.0,0.0092,90191.2,0.1635837,90190.0,0.00514481,90189.9,0.00087783,90189.8,7.8e-05,90189.7,0.00087778,90189.6,7.8e-05,90190.1,0.00012693,-1
1763567600.436816,1763567600809,90184.6,0.42273383,90185.0,0.0092,90185.6,0.06099845,90185.7,0.1192,90185.9,0.26598531,90184.5,0.00081965,90184.3,0.00079957,90184.1,0.00079961,90183.9,0.0007994,90183.7,0.00079979,90184.7,0.00079952,-1
1763567600.53715,1763567600909,90184.6,0.42370209,90185.6,0.06540145,90186.5,0.03159182,90186.6,1e-05,90187.1,0.01015891,90184.5,0.00079943,90184.3,0.00079957,90184.1,0.00079961,90183.9,0.0007994,90183.7,0.00079979,90184.6,0.00010977,1
